video_id,gesture_label,original_source_dataset,original_split,assigned_split,train_test_usage,experiment_stage
vid_09684,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09685,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09686,Thumb Down,Jester,unknown,DS3,test,task3
vid_09687,Thumb Down,Jester,unknown,Train,train,baseline
vid_09688,Stop Sign,Jester,unknown,DS1,test,task1
vid_09689,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09690,Stop Sign,Jester,unknown,Train,train,baseline
vid_09691,Thumb Down,Jester,unknown,Train,train,baseline
vid_09692,Swipe Right,Jester,unknown,Train,train,baseline
vid_09693,Thumb Down,Jester,unknown,DS1,test,task1
vid_09694,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09695,Swipe Right,Jester,unknown,Train,train,baseline
vid_09696,Swipe Right,Jester,unknown,Train,train,baseline
vid_09697,Swipe Left,Jester,unknown,Train,train,baseline
vid_09698,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09699,Swipe Right,Jester,unknown,DS1,test,task1
vid_09700,Swipe Right,Jester,unknown,Train,train,baseline
vid_09701,Swipe Right,Jester,unknown,Train,train,baseline
vid_09702,Thumb Down,Jester,unknown,Train,train,baseline
vid_09703,Swipe Left,Jester,unknown,Train,train,baseline
vid_09704,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09705,Stop Sign,Jester,unknown,Train,train,baseline
vid_09706,Rolling Backward,Jester,unknown,DS1,test,task1
vid_09707,Stop Sign,Jester,unknown,Train,train,baseline
vid_09708,Rolling Forward,Jester,unknown,DS3,test,task3
vid_09709,Rolling Backward,Jester,unknown,DS1,test,task1
vid_09710,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09711,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09712,Rolling Forward,Jester,unknown,DS3,test,task3
vid_09713,Stop Sign,Jester,unknown,Train,train,baseline
vid_09714,Stop Sign,Jester,unknown,Train,train,baseline
vid_09715,Stop Sign,Jester,unknown,Train,train,baseline
vid_09716,Rolling Forward,Jester,unknown,DS1,test,task1
vid_09717,Swipe Right,Jester,unknown,DS1,test,task1
vid_09718,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09719,Stop Sign,Jester,unknown,Train,train,baseline
vid_09720,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09721,Stop Sign,Jester,unknown,Train,train,baseline
vid_09722,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09723,Swipe Left,Jester,unknown,DS1,test,task1
vid_09724,Swipe Left,Jester,unknown,DS1,test,task1
vid_09725,Swipe Right,Jester,unknown,DS1,test,task1
vid_09726,Swipe Left,Jester,unknown,Train,train,baseline
vid_09727,Thumb Down,Jester,unknown,Train,train,baseline
vid_09728,Swipe Left,Jester,unknown,Train,train,baseline
vid_09729,Swipe Left,Jester,unknown,Train,train,baseline
vid_09730,Thumb Down,Jester,unknown,Train,train,baseline
vid_09731,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09732,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09733,Swipe Left,Jester,unknown,Train,train,baseline
vid_09734,Swipe Left,Jester,unknown,DS1,test,task1
vid_09735,Swipe Right,Jester,unknown,Train,train,baseline
vid_09736,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09737,Thumb Down,Jester,unknown,Train,train,baseline
vid_09738,Stop Sign,Jester,unknown,Train,train,baseline
vid_09739,Rolling Backward,Jester,unknown,DS2,test,task2
vid_09740,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09741,Swipe Left,Jester,unknown,DS2,test,task2
vid_09742,Rolling Backward,Jester,unknown,DS1,test,task1
vid_09743,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09744,Swipe Right,Jester,unknown,Train,train,baseline
vid_09745,Swipe Right,Jester,unknown,DS1,test,task1
vid_09746,Swipe Right,Jester,unknown,Train,train,baseline
vid_09747,Thumb Down,Jester,unknown,Train,train,baseline
vid_09748,Thumb Down,Jester,unknown,Train,train,baseline
vid_09749,Swipe Left,Jester,unknown,Train,train,baseline
vid_09750,Stop Sign,Jester,unknown,DS1,test,task1
vid_09751,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09752,Thumb Down,Jester,unknown,Train,train,baseline
vid_09753,Thumb Down,Jester,unknown,Train,train,baseline
vid_09754,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09755,Swipe Left,Jester,unknown,Train,train,baseline
vid_09756,Stop Sign,Jester,unknown,Train,train,baseline
vid_09757,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09758,Stop Sign,Jester,unknown,Train,train,baseline
vid_09759,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09760,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09761,Swipe Right,Jester,unknown,Train,train,baseline
vid_09762,Swipe Left,Jester,unknown,Train,train,baseline
vid_09763,Thumb Down,Jester,unknown,Train,train,baseline
vid_09764,Thumb Down,Jester,unknown,Train,train,baseline
vid_09765,Thumb Down,Jester,unknown,Train,train,baseline
vid_09766,Swipe Left,Jester,unknown,DS3,test,task3
vid_09767,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09768,Rolling Forward,Jester,unknown,DS3,test,task3
vid_09769,Swipe Right,Jester,unknown,Train,train,baseline
vid_09770,Stop Sign,Jester,unknown,DS1,test,task1
vid_09771,Swipe Left,Jester,unknown,DS3,test,task3
vid_09772,Swipe Right,Jester,unknown,DS2,test,task2
vid_09773,Stop Sign,Jester,unknown,Train,train,baseline
vid_09774,Swipe Right,Jester,unknown,Train,train,baseline
vid_09775,Swipe Left,Jester,unknown,Train,train,baseline
vid_09776,Swipe Left,Jester,unknown,Train,train,baseline
vid_09777,Thumb Down,Jester,unknown,DS1,test,task1
vid_09778,Thumb Down,Jester,unknown,Train,train,baseline
vid_09779,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09780,Swipe Right,Jester,unknown,Train,train,baseline
vid_09781,Swipe Left,Jester,unknown,Train,train,baseline
vid_09782,Stop Sign,Jester,unknown,DS2,test,task2
vid_09783,Thumb Down,Jester,unknown,Train,train,baseline
vid_09784,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09785,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09786,Swipe Left,Jester,unknown,DS3,test,task3
vid_09787,Stop Sign,Jester,unknown,DS2,test,task2
vid_09788,Rolling Forward,Jester,unknown,DS3,test,task3
vid_09789,Swipe Left,Jester,unknown,Train,train,baseline
vid_09790,Rolling Backward,Jester,unknown,DS3,test,task3
vid_09791,Thumb Down,Jester,unknown,Train,train,baseline
vid_09792,Stop Sign,Jester,unknown,Train,train,baseline
vid_09793,Thumb Down,Jester,unknown,Train,train,baseline
vid_09794,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09795,Thumb Down,Jester,unknown,Train,train,baseline
vid_09796,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09797,Swipe Right,Jester,unknown,Train,train,baseline
vid_09798,Swipe Left,Jester,unknown,DS3,test,task3
vid_09799,Thumb Down,Jester,unknown,DS2,test,task2
vid_09800,Stop Sign,Jester,unknown,Train,train,baseline
vid_09801,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09802,Swipe Left,Jester,unknown,Train,train,baseline
vid_09803,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09804,Swipe Left,Jester,unknown,Train,train,baseline
vid_09805,Swipe Left,Jester,unknown,Train,train,baseline
vid_09806,Stop Sign,Jester,unknown,Train,train,baseline
vid_09807,Swipe Left,Jester,unknown,Train,train,baseline
vid_09808,Thumb Down,Jester,unknown,Train,train,baseline
vid_09809,Stop Sign,Jester,unknown,DS3,test,task3
vid_09810,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09811,Thumb Down,Jester,unknown,Train,train,baseline
vid_09812,Rolling Backward,Jester,unknown,DS2,test,task2
vid_09813,Swipe Left,Jester,unknown,DS3,test,task3
vid_09814,Swipe Right,Jester,unknown,DS3,test,task3
vid_09815,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09816,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09817,Thumb Down,Jester,unknown,Train,train,baseline
vid_09818,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09819,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09820,Swipe Left,Jester,unknown,Train,train,baseline
vid_09821,Swipe Left,Jester,unknown,Train,train,baseline
vid_09822,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09823,Stop Sign,Jester,unknown,Train,train,baseline
vid_09824,Swipe Right,Jester,unknown,DS3,test,task3
vid_09825,Swipe Right,Jester,unknown,Train,train,baseline
vid_09826,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09827,Rolling Backward,Jester,unknown,DS3,test,task3
vid_09828,Stop Sign,Jester,unknown,DS1,test,task1
vid_09829,Swipe Left,Jester,unknown,DS1,test,task1
vid_09830,Thumb Down,Jester,unknown,DS2,test,task2
vid_09831,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09832,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09833,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09834,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09835,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09836,Swipe Left,Jester,unknown,Train,train,baseline
vid_09837,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09838,Swipe Right,Jester,unknown,DS2,test,task2
vid_09839,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09840,Thumb Down,Jester,unknown,DS1,test,task1
vid_09841,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09842,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09843,Swipe Right,Jester,unknown,DS2,test,task2
vid_09844,Swipe Left,Jester,unknown,Train,train,baseline
vid_09845,Rolling Backward,Jester,unknown,DS1,test,task1
vid_09846,Stop Sign,Jester,unknown,Train,train,baseline
vid_09847,Stop Sign,Jester,unknown,Train,train,baseline
vid_09848,Thumb Down,Jester,unknown,Train,train,baseline
vid_09849,Rolling Forward,Jester,unknown,DS3,test,task3
vid_09850,Thumb Down,Jester,unknown,DS2,test,task2
vid_09851,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09852,Stop Sign,Jester,unknown,DS3,test,task3
vid_09853,Stop Sign,Jester,unknown,Train,train,baseline
vid_09854,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09855,Swipe Left,Jester,unknown,Train,train,baseline
vid_09856,Stop Sign,Jester,unknown,DS1,test,task1
vid_09857,Swipe Right,Jester,unknown,DS1,test,task1
vid_09858,Thumb Down,Jester,unknown,Train,train,baseline
vid_09859,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09860,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09861,Swipe Left,Jester,unknown,Train,train,baseline
vid_09862,Stop Sign,Jester,unknown,DS3,test,task3
vid_09863,Swipe Right,Jester,unknown,Train,train,baseline
vid_09864,Swipe Left,Jester,unknown,Train,train,baseline
vid_09865,Thumb Down,Jester,unknown,Train,train,baseline
vid_09866,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09867,Swipe Left,Jester,unknown,Train,train,baseline
vid_09868,Swipe Right,Jester,unknown,Train,train,baseline
vid_09869,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09870,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09871,Thumb Down,Jester,unknown,Train,train,baseline
vid_09872,Swipe Left,Jester,unknown,Train,train,baseline
vid_09873,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09874,Swipe Left,Jester,unknown,Train,train,baseline
vid_09875,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09876,Rolling Forward,Jester,unknown,DS1,test,task1
vid_09877,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09878,Swipe Right,Jester,unknown,Train,train,baseline
vid_09879,Stop Sign,Jester,unknown,Train,train,baseline
vid_09880,Swipe Right,Jester,unknown,Train,train,baseline
vid_09881,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09882,Stop Sign,Jester,unknown,Train,train,baseline
vid_09883,Thumb Down,Jester,unknown,DS3,test,task3
vid_09884,Thumb Down,Jester,unknown,DS2,test,task2
vid_09885,Stop Sign,Jester,unknown,Train,train,baseline
vid_09886,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09887,Swipe Left,Jester,unknown,Train,train,baseline
vid_09888,Stop Sign,Jester,unknown,Train,train,baseline
vid_09889,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09890,Swipe Left,Jester,unknown,DS1,test,task1
vid_09891,Swipe Left,Jester,unknown,Train,train,baseline
vid_09892,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09893,Swipe Left,Jester,unknown,Train,train,baseline
vid_09894,Swipe Left,Jester,unknown,Train,train,baseline
vid_09895,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09896,Stop Sign,Jester,unknown,Train,train,baseline
vid_09897,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09898,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09899,Thumb Down,Jester,unknown,Train,train,baseline
vid_09900,Swipe Left,Jester,unknown,Train,train,baseline
vid_09901,Stop Sign,Jester,unknown,Train,train,baseline
vid_09902,Swipe Right,Jester,unknown,DS3,test,task3
vid_09903,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09904,Swipe Left,Jester,unknown,Train,train,baseline
vid_09905,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09906,Thumb Down,Jester,unknown,Train,train,baseline
vid_09907,Stop Sign,Jester,unknown,Train,train,baseline
vid_09908,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09909,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09910,Thumb Down,Jester,unknown,DS3,test,task3
vid_09911,Swipe Right,Jester,unknown,Train,train,baseline
vid_09912,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09913,Stop Sign,Jester,unknown,Train,train,baseline
vid_09914,Swipe Right,Jester,unknown,Train,train,baseline
vid_09915,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09916,Thumb Down,Jester,unknown,Train,train,baseline
vid_09917,Swipe Right,Jester,unknown,Train,train,baseline
vid_09918,Rolling Backward,Jester,unknown,DS2,test,task2
vid_09919,Swipe Right,Jester,unknown,DS3,test,task3
vid_09920,Thumb Down,Jester,unknown,DS3,test,task3
vid_09921,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09922,Stop Sign,Jester,unknown,Train,train,baseline
vid_09923,Stop Sign,Jester,unknown,Train,train,baseline
vid_09924,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09925,Thumb Down,Jester,unknown,Train,train,baseline
vid_09926,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09927,Stop Sign,Jester,unknown,DS1,test,task1
vid_09928,Swipe Left,Jester,unknown,Train,train,baseline
vid_09929,Thumb Down,Jester,unknown,Train,train,baseline
vid_09930,Swipe Right,Jester,unknown,DS1,test,task1
vid_09931,Thumb Down,Jester,unknown,Train,train,baseline
vid_09932,Swipe Right,Jester,unknown,DS2,test,task2
vid_09933,Swipe Left,Jester,unknown,Train,train,baseline
vid_09934,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09935,Stop Sign,Jester,unknown,Train,train,baseline
vid_09936,Rolling Forward,Jester,unknown,DS3,test,task3
vid_09937,Stop Sign,Jester,unknown,DS2,test,task2
vid_09938,Rolling Forward,Jester,unknown,DS1,test,task1
vid_09939,Thumb Down,Jester,unknown,DS1,test,task1
vid_09940,Swipe Left,Jester,unknown,Train,train,baseline
vid_09941,Stop Sign,Jester,unknown,DS3,test,task3
vid_09942,Swipe Left,Jester,unknown,Train,train,baseline
vid_09943,Thumb Down,Jester,unknown,Train,train,baseline
vid_09944,Swipe Right,Jester,unknown,DS1,test,task1
vid_09945,Thumb Down,Jester,unknown,Train,train,baseline
vid_09946,Stop Sign,Jester,unknown,Train,train,baseline
vid_09947,Swipe Right,Jester,unknown,Train,train,baseline
vid_09948,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09949,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09950,Swipe Right,Jester,unknown,Train,train,baseline
vid_09951,Swipe Right,Jester,unknown,Train,train,baseline
vid_09952,Thumb Down,Jester,unknown,Train,train,baseline
vid_09953,Stop Sign,Jester,unknown,Train,train,baseline
vid_09954,Stop Sign,Jester,unknown,DS2,test,task2
vid_09955,Swipe Left,Jester,unknown,DS2,test,task2
vid_09956,Swipe Right,Jester,unknown,DS1,test,task1
vid_09957,Swipe Right,Jester,unknown,Train,train,baseline
vid_09958,Swipe Left,Jester,unknown,Train,train,baseline
vid_09959,Swipe Right,Jester,unknown,Train,train,baseline
vid_09960,Swipe Left,Jester,unknown,DS2,test,task2
vid_09961,Swipe Left,Jester,unknown,Train,train,baseline
vid_09962,Swipe Right,Jester,unknown,Train,train,baseline
vid_09963,Stop Sign,Jester,unknown,Train,train,baseline
vid_09964,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09965,Swipe Right,Jester,unknown,Train,train,baseline
vid_09966,Swipe Left,Jester,unknown,DS2,test,task2
vid_09967,Stop Sign,Jester,unknown,Train,train,baseline
vid_09968,Swipe Right,Jester,unknown,Train,train,baseline
vid_09969,Swipe Left,Jester,unknown,DS2,test,task2
vid_09970,Swipe Left,Jester,unknown,DS2,test,task2
vid_09971,Swipe Left,Jester,unknown,DS2,test,task2
vid_09972,Rolling Backward,Jester,unknown,DS2,test,task2
vid_09973,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09974,Swipe Left,Jester,unknown,Train,train,baseline
vid_09975,Thumb Down,Jester,unknown,Train,train,baseline
vid_09976,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09977,Swipe Left,Jester,unknown,Train,train,baseline
vid_09978,Thumb Down,Jester,unknown,Train,train,baseline
vid_09979,Swipe Right,Jester,unknown,Train,train,baseline
vid_09980,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09981,Swipe Right,Jester,unknown,Train,train,baseline
vid_09982,Rolling Backward,Jester,unknown,DS3,test,task3
vid_09983,Rolling Forward,Jester,unknown,DS2,test,task2
vid_09984,Rolling Backward,Jester,unknown,Train,train,baseline
vid_09985,Swipe Right,Jester,unknown,Train,train,baseline
vid_09986,Swipe Right,Jester,unknown,Train,train,baseline
vid_09987,Rolling Forward,Jester,unknown,Train,train,baseline
vid_09988,Thumb Down,Jester,unknown,Train,train,baseline
vid_09989,Swipe Right,Jester,unknown,Train,train,baseline
vid_09990,Swipe Right,Jester,unknown,Train,train,baseline
vid_09991,Stop Sign,Jester,unknown,Train,train,baseline
vid_09992,Swipe Left,Jester,unknown,DS3,test,task3
vid_09993,Swipe Right,Jester,unknown,DS1,test,task1
vid_09994,Swipe Left,Jester,unknown,Train,train,baseline
vid_09995,Thumb Down,Jester,unknown,Train,train,baseline
vid_09996,Swipe Right,Jester,unknown,Train,train,baseline
vid_09997,Thumb Down,Jester,unknown,Train,train,baseline
vid_09998,Swipe Right,Jester,unknown,Train,train,baseline
vid_09999,Rolling Backward,Jester,unknown,DS1,test,task1
vid_10000,Thumb Down,Jester,unknown,Train,train,baseline
vid_10001,Thumb Down,Jester,unknown,DS1,test,task1
vid_10002,Stop Sign,Jester,unknown,Train,train,baseline
vid_10003,Rolling Forward,Jester,unknown,Train,train,baseline
vid_10004,Rolling Forward,Jester,unknown,Train,train,baseline
vid_10005,Swipe Right,Jester,unknown,Train,train,baseline
vid_10006,Rolling Backward,Jester,unknown,Train,train,baseline
vid_10007,Stop Sign,Jester,unknown,Train,train,baseline
vid_10008,Swipe Left,Jester,unknown,DS3,test,task3
vid_10009,Swipe Left,Jester,unknown,Train,train,baseline
vid_10010,Thumb Down,Jester,unknown,DS3,test,task3
vid_10011,Rolling Backward,Jester,unknown,DS1,test,task1
vid_10012,Rolling Forward,Jester,unknown,Train,train,baseline
